currency_code,display_name,distance,duration,estimate,high_estimate,localized_display_name,low_estimate,minimum,product_id,surge_multiplier,lat,lng,time
,uberTAXI,0.0,0,Metered,,uberTAXI,,,3ab64887-4842-4c8e-9780-ccecd3a0391d,1.0,37.7446621429,-122.406063929,2016-04-18 17:15:35.268969
USD,uberX,0.0,0,$8-9,9.0,uberX,8.0,8.0,a1111c8c-c720-46c3-8534-2fcdd730040d,1.3,37.7495517143,-122.406063929,2016-04-18 17:15:36.313454
USD,uberXL,0.0,0,$8-9,9.0,uberXL,8.0,9.0,821415d8-3bd5-4e27-9604-194e4359a449,1.0,37.7495517143,-122.406063929,2016-04-18 17:15:36.313454
USD,uberSELECT,0.0,0,$10-11,11.0,uberSELECT,10.0,11.0,57c0ff4e-1493-4ef9-a4df-6b961525cf92,1.0,37.7495517143,-122.406063929,2016-04-18 17:15:36.313454
USD,UberBLACK,0.0,0,$15,15.0,UberBLACK,15.0,15.0,d4abaae7-f4d6-4152-91cc-77523e8165a4,1.0,37.7495517143,-122.406063929,2016-04-18 17:15:36.313454
USD,UberSUV,0.0,0,$25,25.0,UberSUV,25.0,25.0,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,1.0,37.7495517143,-122.406063929,2016-04-18 17:15:36.313454
USD,ASSIST,0.0,0,$8-9,9.0,ASSIST,8.0,8.0,ff5ed8fe-6585-4803-be13-3ca541235de3,1.3,37.7495517143,-122.406063929,2016-04-18 17:15:36.313454
USD,uberWAV,0.0,0,$10-11,11.0,uberWAV,10.0,11.0,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,1.3,37.7495517143,-122.406063929,2016-04-18 17:15:36.313454
,uberTAXI,0.0,0,Metered,,uberTAXI,,,3ab64887-4842-4c8e-9780-ccecd3a0391d,1.0,37.7495517143,-122.406063929,2016-04-18 17:15:36.313454
USD,uberX,0.0,0,$9-10,10.0,uberX,9.0,10.0,a1111c8c-c720-46c3-8534-2fcdd730040d,1.6,37.7544412857,-122.406063929,2016-04-18 17:15:37.148837
USD,uberXL,0.0,0,$8-9,9.0,uberXL,8.0,9.0,821415d8-3bd5-4e27-9604-194e4359a449,1.0,37.7544412857,-122.406063929,2016-04-18 17:15:37.148837
USD,uberSELECT,0.0,0,$10-11,11.0,uberSELECT,10.0,11.0,57c0ff4e-1493-4ef9-a4df-6b961525cf92,1.0,37.7544412857,-122.406063929,2016-04-18 17:15:37.148837
USD,UberBLACK,0.0,0,$15,15.0,UberBLACK,15.0,15.0,d4abaae7-f4d6-4152-91cc-77523e8165a4,1.0,37.7544412857,-122.406063929,2016-04-18 17:15:37.148837
USD,UberSUV,0.0,0,$25,25.0,UberSUV,25.0,25.0,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,1.0,37.7544412857,-122.406063929,2016-04-18 17:15:37.148837
USD,ASSIST,0.0,0,$9-10,10.0,ASSIST,9.0,10.0,ff5ed8fe-6585-4803-be13-3ca541235de3,1.6,37.7544412857,-122.406063929,2016-04-18 17:15:37.148837
USD,uberWAV,0.0,0,$12-13,13.0,uberWAV,12.0,13.0,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,1.6,37.7544412857,-122.406063929,2016-04-18 17:15:37.148837
,uberTAXI,0.0,0,Metered,,uberTAXI,,,3ab64887-4842-4c8e-9780-ccecd3a0391d,1.0,37.7544412857,-122.406063929,2016-04-18 17:15:37.148837
USD,uberX,0.0,0,$10-11,11.0,uberX,10.0,11.0,a1111c8c-c720-46c3-8534-2fcdd730040d,1.8,37.7593308571,-122.406063929,2016-04-18 17:15:38.088962
USD,uberXL,0.0,0,$8-9,9.0,uberXL,8.0,9.0,821415d8-3bd5-4e27-9604-194e4359a449,1.0,37.7593308571,-122.406063929,2016-04-18 17:15:38.088962
USD,uberSELECT,0.0,0,$10-11,11.0,uberSELECT,10.0,11.0,57c0ff4e-1493-4ef9-a4df-6b961525cf92,1.0,37.7593308571,-122.406063929,2016-04-18 17:15:38.088962
USD,UberBLACK,0.0,0,$15,15.0,UberBLACK,15.0,15.0,d4abaae7-f4d6-4152-91cc-77523e8165a4,1.0,37.7593308571,-122.406063929,2016-04-18 17:15:38.088962
USD,UberSUV,0.0,0,$25,25.0,UberSUV,25.0,25.0,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,1.0,37.7593308571,-122.406063929,2016-04-18 17:15:38.088962
USD,ASSIST,0.0,0,$10-11,11.0,ASSIST,10.0,11.0,ff5ed8fe-6585-4803-be13-3ca541235de3,1.8,37.7593308571,-122.406063929,2016-04-18 17:15:38.088962
USD,uberWAV,0.0,0,$14-15,15.0,uberWAV,14.0,14.0,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,1.8,37.7593308571,-122.406063929,2016-04-18 17:15:38.088962
,uberTAXI,0.0,0,Metered,,uberTAXI,,,3ab64887-4842-4c8e-9780-ccecd3a0391d,1.0,37.7593308571,-122.406063929,2016-04-18 17:15:38.088962
USD,uberX,0.0,0,$10-11,11.0,uberX,10.0,11.0,a1111c8c-c720-46c3-8534-2fcdd730040d,1.8,37.7642204286,-122.406063929,2016-04-18 17:15:39.132687
USD,uberXL,0.0,0,$8-9,9.0,uberXL,8.0,9.0,821415d8-3bd5-4e27-9604-194e4359a449,1.0,37.7642204286,-122.406063929,2016-04-18 17:15:39.132687
USD,uberSELECT,0.0,0,$10-11,11.0,uberSELECT,10.0,11.0,57c0ff4e-1493-4ef9-a4df-6b961525cf92,1.0,37.7642204286,-122.406063929,2016-04-18 17:15:39.132687
USD,UberBLACK,0.0,0,$15,15.0,UberBLACK,15.0,15.0,d4abaae7-f4d6-4152-91cc-77523e8165a4,1.0,37.7642204286,-122.406063929,2016-04-18 17:15:39.132687
USD,UberSUV,0.0,0,$25,25.0,UberSUV,25.0,25.0,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,1.0,37.7642204286,-122.406063929,2016-04-18 17:15:39.132687
USD,ASSIST,0.0,0,$10-11,11.0,ASSIST,10.0,11.0,ff5ed8fe-6585-4803-be13-3ca541235de3,1.8,37.7642204286,-122.406063929,2016-04-18 17:15:39.132687
USD,uberWAV,0.0,0,$14-15,15.0,uberWAV,14.0,14.0,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,1.8,37.7642204286,-122.406063929,2016-04-18 17:15:39.132687
,uberTAXI,0.0,0,Metered,,uberTAXI,,,3ab64887-4842-4c8e-9780-ccecd3a0391d,1.0,37.7642204286,-122.406063929,2016-04-18 17:15:39.132687
USD,uberX,0.0,0,$11-12,12.0,uberX,11.0,11.0,a1111c8c-c720-46c3-8534-2fcdd730040d,1.9,37.76911,-122.406063929,2016-04-18 17:15:40.056001
USD,uberXL,0.0,0,$16-17,17.0,uberXL,16.0,16.0,821415d8-3bd5-4e27-9604-194e4359a449,2.1,37.76911,-122.406063929,2016-04-18 17:15:40.056001
USD,uberSELECT,0.0,0,$10-11,11.0,uberSELECT,10.0,11.0,57c0ff4e-1493-4ef9-a4df-6b961525cf92,1.0,37.76911,-122.406063929,2016-04-18 17:15:40.056001
USD,UberBLACK,0.0,0,$15,15.0,UberBLACK,15.0,15.0,d4abaae7-f4d6-4152-91cc-77523e8165a4,1.0,37.76911,-122.406063929,2016-04-18 17:15:40.056001
USD,UberSUV,0.0,0,$25,25.0,UberSUV,25.0,25.0,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,1.0,37.76911,-122.406063929,2016-04-18 17:15:40.056001
USD,ASSIST,0.0,0,$11-12,12.0,ASSIST,11.0,11.0,ff5ed8fe-6585-4803-be13-3ca541235de3,1.9,37.76911,-122.406063929,2016-04-18 17:15:40.056001
USD,uberWAV,0.0,0,$14-15,15.0,uberWAV,14.0,15.0,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,1.9,37.76911,-122.406063929,2016-04-18 17:15:40.056001
,uberTAXI,0.0,0,Metered,,uberTAXI,,,3ab64887-4842-4c8e-9780-ccecd3a0391d,1.0,37.76911,-122.406063929,2016-04-18 17:15:40.056001
USD,uberX,0.0,0,$12-13,13.0,uberX,12.0,12.0,a1111c8c-c720-46c3-8534-2fcdd730040d,2.1,37.7739995714,-122.406063929,2016-04-18 17:15:40.804600
USD,uberXL,0.0,0,$16-17,17.0,uberXL,16.0,16.0,821415d8-3bd5-4e27-9604-194e4359a449,2.1,37.7739995714,-122.406063929,2016-04-18 17:15:40.804600
USD,uberSELECT,0.0,0,$10-11,11.0,uberSELECT,10.0,11.0,57c0ff4e-1493-4ef9-a4df-6b961525cf92,1.0,37.7739995714,-122.406063929,2016-04-18 17:15:40.804600
USD,UberBLACK,0.0,0,$15,15.0,UberBLACK,15.0,15.0,d4abaae7-f4d6-4152-91cc-77523e8165a4,1.0,37.7739995714,-122.406063929,2016-04-18 17:15:40.804600
USD,UberSUV,0.0,0,$25,25.0,UberSUV,25.0,25.0,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,1.0,37.7739995714,-122.406063929,2016-04-18 17:15:40.804600
USD,ASSIST,0.0,0,$12-13,13.0,ASSIST,12.0,12.0,ff5ed8fe-6585-4803-be13-3ca541235de3,2.1,37.7739995714,-122.406063929,2016-04-18 17:15:40.804600
USD,uberWAV,0.0,0,$16-17,17.0,uberWAV,16.0,16.0,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,2.1,37.7739995714,-122.406063929,2016-04-18 17:15:40.804600
,uberTAXI,0.0,0,Metered,,uberTAXI,,,3ab64887-4842-4c8e-9780-ccecd3a0391d,1.0,37.7739995714,-122.406063929,2016-04-18 17:15:40.804600
USD,uberX,0.0,0,$12-13,13.0,uberX,12.0,12.0,a1111c8c-c720-46c3-8534-2fcdd730040d,2.1,37.7788891429,-122.406063929,2016-04-18 17:15:41.640477
USD,uberXL,0.0,0,$16-17,17.0,uberXL,16.0,16.0,821415d8-3bd5-4e27-9604-194e4359a449,2.1,37.7788891429,-122.406063929,2016-04-18 17:15:41.640477
USD,uberSELECT,0.0,0,$10-11,11.0,uberSELECT,10.0,11.0,57c0ff4e-1493-4ef9-a4df-6b961525cf92,1.0,37.7788891429,-122.406063929,2016-04-18 17:15:41.640477
USD,UberBLACK,0.0,0,$15,15.0,UberBLACK,15.0,15.0,d4abaae7-f4d6-4152-91cc-77523e8165a4,1.0,37.7788891429,-122.406063929,2016-04-18 17:15:41.640477
USD,UberSUV,0.0,0,$25,25.0,UberSUV,25.0,25.0,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,1.0,37.7788891429,-122.406063929,2016-04-18 17:15:41.640477
USD,ASSIST,0.0,0,$12-13,13.0,ASSIST,12.0,12.0,ff5ed8fe-6585-4803-be13-3ca541235de3,2.1,37.7788891429,-122.406063929,2016-04-18 17:15:41.640477
USD,uberWAV,0.0,0,$16-17,17.0,uberWAV,16.0,16.0,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,2.1,37.7788891429,-122.406063929,2016-04-18 17:15:41.640477
,uberTAXI,0.0,0,Metered,,uberTAXI,,,3ab64887-4842-4c8e-9780-ccecd3a0391d,1.0,37.7788891429,-122.406063929,2016-04-18 17:15:41.640477
USD,uberX,0.0,0,$12-13,13.0,uberX,12.0,13.0,a1111c8c-c720-46c3-8534-2fcdd730040d,2.2,37.7837787143,-122.406063929,2016-04-18 17:15:42.482625
USD,uberXL,0.0,0,$16-17,17.0,uberXL,16.0,16.0,821415d8-3bd5-4e27-9604-194e4359a449,2.1,37.7837787143,-122.406063929,2016-04-18 17:15:42.482625
USD,uberSELECT,0.0,0,$10-11,11.0,uberSELECT,10.0,11.0,57c0ff4e-1493-4ef9-a4df-6b961525cf92,1.0,37.7837787143,-122.406063929,2016-04-18 17:15:42.482625
USD,UberBLACK,0.0,0,$15,15.0,UberBLACK,15.0,15.0,d4abaae7-f4d6-4152-91cc-77523e8165a4,1.0,37.7837787143,-122.406063929,2016-04-18 17:15:42.482625
USD,UberSUV,0.0,0,$25,25.0,UberSUV,25.0,25.0,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,1.0,37.7837787143,-122.406063929,2016-04-18 17:15:42.482625
USD,ASSIST,0.0,0,$12-13,13.0,ASSIST,12.0,13.0,ff5ed8fe-6585-4803-be13-3ca541235de3,2.2,37.7837787143,-122.406063929,2016-04-18 17:15:42.482625
USD,uberWAV,0.0,0,$16-17,17.0,uberWAV,16.0,17.0,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,2.2,37.7837787143,-122.406063929,2016-04-18 17:15:42.482625
,uberTAXI,0.0,0,Metered,,uberTAXI,,,3ab64887-4842-4c8e-9780-ccecd3a0391d,1.0,37.7837787143,-122.406063929,2016-04-18 17:15:42.482625
USD,uberX,0.0,0,$12-13,13.0,uberX,12.0,13.0,a1111c8c-c720-46c3-8534-2fcdd730040d,2.2,37.7886682857,-122.406063929,2016-04-18 17:15:43.311376
USD,uberXL,0.0,0,$16-17,17.0,uberXL,16.0,16.0,821415d8-3bd5-4e27-9604-194e4359a449,2.1,37.7886682857,-122.406063929,2016-04-18 17:15:43.311376
USD,uberSELECT,0.0,0,$10-11,11.0,uberSELECT,10.0,11.0,57c0ff4e-1493-4ef9-a4df-6b961525cf92,1.0,37.7886682857,-122.406063929,2016-04-18 17:15:43.311376
USD,UberBLACK,0.0,0,$15,15.0,UberBLACK,15.0,15.0,d4abaae7-f4d6-4152-91cc-77523e8165a4,1.0,37.7886682857,-122.406063929,2016-04-18 17:15:43.311376
USD,UberSUV,0.0,0,$25,25.0,UberSUV,25.0,25.0,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,1.0,37.7886682857,-122.406063929,2016-04-18 17:15:43.311376
USD,ASSIST,0.0,0,$12-13,13.0,ASSIST,12.0,13.0,ff5ed8fe-6585-4803-be13-3ca541235de3,2.2,37.7886682857,-122.406063929,2016-04-18 17:15:43.311376
USD,uberWAV,0.0,0,$16-17,17.0,uberWAV,16.0,17.0,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,2.2,37.7886682857,-122.406063929,2016-04-18 17:15:43.311376
,uberTAXI,0.0,0,Metered,,uberTAXI,,,3ab64887-4842-4c8e-9780-ccecd3a0391d,1.0,37.7886682857,-122.406063929,2016-04-18 17:15:43.311376
USD,uberX,0.0,0,$13-14,14.0,uberX,13.0,13.0,a1111c8c-c720-46c3-8534-2fcdd730040d,2.3,37.7935578571,-122.406063929,2016-04-18 17:15:44.251826
USD,uberXL,0.0,0,$16-17,17.0,uberXL,16.0,16.0,821415d8-3bd5-4e27-9604-194e4359a449,2.1,37.7935578571,-122.406063929,2016-04-18 17:15:44.251826
USD,uberSELECT,0.0,0,$10-11,11.0,uberSELECT,10.0,11.0,57c0ff4e-1493-4ef9-a4df-6b961525cf92,1.0,37.7935578571,-122.406063929,2016-04-18 17:15:44.251826
USD,UberBLACK,0.0,0,$15,15.0,UberBLACK,15.0,15.0,d4abaae7-f4d6-4152-91cc-77523e8165a4,1.0,37.7935578571,-122.406063929,2016-04-18 17:15:44.251826
USD,UberSUV,0.0,0,$25,25.0,UberSUV,25.0,25.0,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,1.0,37.7935578571,-122.406063929,2016-04-18 17:15:44.251826
USD,ASSIST,0.0,0,$13-14,14.0,ASSIST,13.0,13.0,ff5ed8fe-6585-4803-be13-3ca541235de3,2.3,37.7935578571,-122.406063929,2016-04-18 17:15:44.251826
USD,uberWAV,0.0,0,$17-18,18.0,uberWAV,17.0,18.0,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,2.3,37.7935578571,-122.406063929,2016-04-18 17:15:44.251826
,uberTAXI,0.0,0,Metered,,uberTAXI,,,3ab64887-4842-4c8e-9780-ccecd3a0391d,1.0,37.7935578571,-122.406063929,2016-04-18 17:15:44.251826
USD,uberX,0.0,0,$13-14,14.0,uberX,13.0,13.0,a1111c8c-c720-46c3-8534-2fcdd730040d,2.3,37.7984474286,-122.406063929,2016-04-18 17:15:44.982762
USD,uberXL,0.0,0,$8-9,9.0,uberXL,8.0,9.0,821415d8-3bd5-4e27-9604-194e4359a449,1.0,37.7984474286,-122.406063929,2016-04-18 17:15:44.982762
USD,uberSELECT,0.0,0,$10-11,11.0,uberSELECT,10.0,11.0,57c0ff4e-1493-4ef9-a4df-6b961525cf92,1.0,37.7984474286,-122.406063929,2016-04-18 17:15:44.982762
USD,UberBLACK,0.0,0,$18,18.0,UberBLACK,18.0,18.0,d4abaae7-f4d6-4152-91cc-77523e8165a4,1.2,37.7984474286,-122.406063929,2016-04-18 17:15:44.982762
USD,UberSUV,0.0,0,$30,30.0,UberSUV,30.0,30.0,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,1.2,37.7984474286,-122.406063929,2016-04-18 17:15:44.982762
USD,ASSIST,0.0,0,$13-14,14.0,ASSIST,13.0,13.0,ff5ed8fe-6585-4803-be13-3ca541235de3,2.3,37.7984474286,-122.406063929,2016-04-18 17:15:44.982762
USD,uberWAV,0.0,0,$17-18,18.0,uberWAV,17.0,18.0,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,2.3,37.7984474286,-122.406063929,2016-04-18 17:15:44.982762
,uberTAXI,0.0,0,Metered,,uberTAXI,,,3ab64887-4842-4c8e-9780-ccecd3a0391d,1.0,37.7984474286,-122.406063929,2016-04-18 17:15:44.982762
USD,uberX,0.0,0,$12-13,13.0,uberX,12.0,12.0,a1111c8c-c720-46c3-8534-2fcdd730040d,2.1,37.803337,-122.406063929,2016-04-18 17:15:45.922573
USD,uberXL,0.0,0,$8-9,9.0,uberXL,8.0,9.0,821415d8-3bd5-4e27-9604-194e4359a449,1.0,37.803337,-122.406063929,2016-04-18 17:15:45.922573
USD,uberSELECT,0.0,0,$10-11,11.0,uberSELECT,10.0,11.0,57c0ff4e-1493-4ef9-a4df-6b961525cf92,1.0,37.803337,-122.406063929,2016-04-18 17:15:45.922573
USD,UberBLACK,0.0,0,$18,18.0,UberBLACK,18.0,18.0,d4abaae7-f4d6-4152-91cc-77523e8165a4,1.2,37.803337,-122.406063929,2016-04-18 17:15:45.922573
USD,UberSUV,0.0,0,$30,30.0,UberSUV,30.0,30.0,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,1.2,37.803337,-122.406063929,2016-04-18 17:15:45.922573
USD,ASSIST,0.0,0,$12-13,13.0,ASSIST,12.0,12.0,ff5ed8fe-6585-4803-be13-3ca541235de3,2.1,37.803337,-122.406063929,2016-04-18 17:15:45.922573
USD,uberWAV,0.0,0,$16-17,17.0,uberWAV,16.0,16.0,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,2.1,37.803337,-122.406063929,2016-04-18 17:15:45.922573
,uberTAXI,0.0,0,Metered,,uberTAXI,,,3ab64887-4842-4c8e-9780-ccecd3a0391d,1.0,37.803337,-122.406063929,2016-04-18 17:15:45.922573
USD,uberX,0.0,0,$6-7,7.0,uberX,6.0,7.0,a1111c8c-c720-46c3-8534-2fcdd730040d,1.0,37.734883,-122.396843286,2016-04-18 17:15:46.653726
USD,uberXL,0.0,0,$8-9,9.0,uberXL,8.0,9.0,821415d8-3bd5-4e27-9604-194e4359a449,1.0,37.734883,-122.396843286,2016-04-18 17:15:46.653726
USD,uberSELECT,0.0,0,$10-11,11.0,uberSELECT,10.0,11.0,57c0ff4e-1493-4ef9-a4df-6b961525cf92,1.0,37.734883,-122.396843286,2016-04-18 17:15:46.653726
USD,UberBLACK,0.0,0,$15,15.0,UberBLACK,15.0,15.0,d4abaae7-f4d6-4152-91cc-77523e8165a4,1.0,37.734883,-122.396843286,2016-04-18 17:15:46.653726
USD,UberSUV,0.0,0,$25,25.0,UberSUV,25.0,25.0,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,1.0,37.734883,-122.396843286,2016-04-18 17:15:46.653726
USD,ASSIST,0.0,0,$6-7,7.0,ASSIST,6.0,7.0,ff5ed8fe-6585-4803-be13-3ca541235de3,1.0,37.734883,-122.396843286,2016-04-18 17:15:46.653726
USD,uberWAV,0.0,0,$8-9,9.0,uberWAV,8.0,9.0,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,1.0,37.734883,-122.396843286,2016-04-18 17:15:46.653726
USD,uberX,0.0,0,$6-7,7.0,uberX,6.0,7.0,a1111c8c-c720-46c3-8534-2fcdd730040d,1.0,37.7397725714,-122.396843286,2016-04-18 17:15:47.385389
USD,uberXL,0.0,0,$8-9,9.0,uberXL,8.0,9.0,821415d8-3bd5-4e27-9604-194e4359a449,1.0,37.7397725714,-122.396843286,2016-04-18 17:15:47.385389
USD,uberSELECT,0.0,0,$10-11,11.0,uberSELECT,10.0,11.0,57c0ff4e-1493-4ef9-a4df-6b961525cf92,1.0,37.7397725714,-122.396843286,2016-04-18 17:15:47.385389
USD,UberBLACK,0.0,0,$15,15.0,UberBLACK,15.0,15.0,d4abaae7-f4d6-4152-91cc-77523e8165a4,1.0,37.7397725714,-122.396843286,2016-04-18 17:15:47.385389
USD,UberSUV,0.0,0,$25,25.0,UberSUV,25.0,25.0,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,1.0,37.7397725714,-122.396843286,2016-04-18 17:15:47.385389
USD,ASSIST,0.0,0,$6-7,7.0,ASSIST,6.0,7.0,ff5ed8fe-6585-4803-be13-3ca541235de3,1.0,37.7397725714,-122.396843286,2016-04-18 17:15:47.385389
USD,uberWAV,0.0,0,$8-9,9.0,uberWAV,8.0,9.0,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,1.0,37.7397725714,-122.396843286,2016-04-18 17:15:47.385389
USD,uberX,0.0,0,$6-7,7.0,uberX,6.0,7.0,a1111c8c-c720-46c3-8534-2fcdd730040d,1.0,37.7446621429,-122.396843286,2016-04-18 17:15:48.220454
USD,uberXL,0.0,0,$8-9,9.0,uberXL,8.0,9.0,821415d8-3bd5-4e27-9604-194e4359a449,1.0,37.7446621429,-122.396843286,2016-04-18 17:15:48.220454
USD,uberSELECT,0.0,0,$10-11,11.0,uberSELECT,10.0,11.0,57c0ff4e-1493-4ef9-a4df-6b961525cf92,1.0,37.7446621429,-122.396843286,2016-04-18 17:15:48.220454
USD,UberBLACK,0.0,0,$15,15.0,UberBLACK,15.0,15.0,d4abaae7-f4d6-4152-91cc-77523e8165a4,1.0,37.7446621429,-122.396843286,2016-04-18 17:15:48.220454
USD,UberSUV,0.0,0,$25,25.0,UberSUV,25.0,25.0,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,1.0,37.7446621429,-122.396843286,2016-04-18 17:15:48.220454
USD,ASSIST,0.0,0,$6-7,7.0,ASSIST,6.0,7.0,ff5ed8fe-6585-4803-be13-3ca541235de3,1.0,37.7446621429,-122.396843286,2016-04-18 17:15:48.220454
USD,uberWAV,0.0,0,$8-9,9.0,uberWAV,8.0,9.0,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,1.0,37.7446621429,-122.396843286,2016-04-18 17:15:48.220454
,uberTAXI,0.0,0,Metered,,uberTAXI,,,3ab64887-4842-4c8e-9780-ccecd3a0391d,1.0,37.7446621429,-122.396843286,2016-04-18 17:15:48.220454
USD,uberX,0.0,0,$8-9,9.0,uberX,8.0,8.0,a1111c8c-c720-46c3-8534-2fcdd730040d,1.3,37.7495517143,-122.396843286,2016-04-18 17:15:49.160390
USD,uberXL,0.0,0,$8-9,9.0,uberXL,8.0,9.0,821415d8-3bd5-4e27-9604-194e4359a449,1.0,37.7495517143,-122.396843286,2016-04-18 17:15:49.160390
USD,uberSELECT,0.0,0,$10-11,11.0,uberSELECT,10.0,11.0,57c0ff4e-1493-4ef9-a4df-6b961525cf92,1.0,37.7495517143,-122.396843286,2016-04-18 17:15:49.160390
USD,UberBLACK,0.0,0,$15,15.0,UberBLACK,15.0,15.0,d4abaae7-f4d6-4152-91cc-77523e8165a4,1.0,37.7495517143,-122.396843286,2016-04-18 17:15:49.160390
USD,UberSUV,0.0,0,$25,25.0,UberSUV,25.0,25.0,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,1.0,37.7495517143,-122.396843286,2016-04-18 17:15:49.160390
USD,ASSIST,0.0,0,$8-9,9.0,ASSIST,8.0,8.0,ff5ed8fe-6585-4803-be13-3ca541235de3,1.3,37.7495517143,-122.396843286,2016-04-18 17:15:49.160390
USD,uberWAV,0.0,0,$10-11,11.0,uberWAV,10.0,11.0,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,1.3,37.7495517143,-122.396843286,2016-04-18 17:15:49.160390
,uberTAXI,0.0,0,Metered,,uberTAXI,,,3ab64887-4842-4c8e-9780-ccecd3a0391d,1.0,37.7495517143,-122.396843286,2016-04-18 17:15:49.160390
USD,uberX,0.0,0,$9-10,10.0,uberX,9.0,9.0,a1111c8c-c720-46c3-8534-2fcdd730040d,1.5,37.7544412857,-122.396843286,2016-04-18 17:15:50.100763
USD,uberXL,0.0,0,$8-9,9.0,uberXL,8.0,9.0,821415d8-3bd5-4e27-9604-194e4359a449,1.0,37.7544412857,-122.396843286,2016-04-18 17:15:50.100763
USD,uberSELECT,0.0,0,$10-11,11.0,uberSELECT,10.0,11.0,57c0ff4e-1493-4ef9-a4df-6b961525cf92,1.0,37.7544412857,-122.396843286,2016-04-18 17:15:50.100763
USD,UberBLACK,0.0,0,$15,15.0,UberBLACK,15.0,15.0,d4abaae7-f4d6-4152-91cc-77523e8165a4,1.0,37.7544412857,-122.396843286,2016-04-18 17:15:50.100763
USD,UberSUV,0.0,0,$25,25.0,UberSUV,25.0,25.0,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,1.0,37.7544412857,-122.396843286,2016-04-18 17:15:50.100763
USD,ASSIST,0.0,0,$9-10,10.0,ASSIST,9.0,9.0,ff5ed8fe-6585-4803-be13-3ca541235de3,1.5,37.7544412857,-122.396843286,2016-04-18 17:15:50.100763
USD,uberWAV,0.0,0,$12-13,13.0,uberWAV,12.0,12.0,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,1.5,37.7544412857,-122.396843286,2016-04-18 17:15:50.100763
,uberTAXI,0.0,0,Metered,,uberTAXI,,,3ab64887-4842-4c8e-9780-ccecd3a0391d,1.0,37.7544412857,-122.396843286,2016-04-18 17:15:50.100763
USD,uberX,0.0,0,$10-11,11.0,uberX,10.0,11.0,a1111c8c-c720-46c3-8534-2fcdd730040d,1.8,37.7593308571,-122.396843286,2016-04-18 17:15:51.040663
USD,uberXL,0.0,0,$8-9,9.0,uberXL,8.0,9.0,821415d8-3bd5-4e27-9604-194e4359a449,1.0,37.7593308571,-122.396843286,2016-04-18 17:15:51.040663
USD,uberSELECT,0.0,0,$10-11,11.0,uberSELECT,10.0,11.0,57c0ff4e-1493-4ef9-a4df-6b961525cf92,1.0,37.7593308571,-122.396843286,2016-04-18 17:15:51.040663
USD,UberBLACK,0.0,0,$15,15.0,UberBLACK,15.0,15.0,d4abaae7-f4d6-4152-91cc-77523e8165a4,1.0,37.7593308571,-122.396843286,2016-04-18 17:15:51.040663
USD,UberSUV,0.0,0,$25,25.0,UberSUV,25.0,25.0,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,1.0,37.7593308571,-122.396843286,2016-04-18 17:15:51.040663
USD,ASSIST,0.0,0,$10-11,11.0,ASSIST,10.0,11.0,ff5ed8fe-6585-4803-be13-3ca541235de3,1.8,37.7593308571,-122.396843286,2016-04-18 17:15:51.040663
USD,uberWAV,0.0,0,$14-15,15.0,uberWAV,14.0,14.0,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,1.8,37.7593308571,-122.396843286,2016-04-18 17:15:51.040663
,uberTAXI,0.0,0,Metered,,uberTAXI,,,3ab64887-4842-4c8e-9780-ccecd3a0391d,1.0,37.7593308571,-122.396843286,2016-04-18 17:15:51.040663
