display_name,estimate,localized_display_name,product_id,lat,lng,time
uberWAV,1440,uberWAV,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,37.7886682857,-122.489049714,2016-04-18 17:13:36.760376
uberX,420,uberX,a1111c8c-c720-46c3-8534-2fcdd730040d,37.7935578571,-122.489049714,2016-04-18 17:13:37.636644
uberXL,420,uberXL,821415d8-3bd5-4e27-9604-194e4359a449,37.7935578571,-122.489049714,2016-04-18 17:13:37.636644
uberSELECT,540,uberSELECT,57c0ff4e-1493-4ef9-a4df-6b961525cf92,37.7935578571,-122.489049714,2016-04-18 17:13:37.636644
UberBLACK,360,UberBLACK,d4abaae7-f4d6-4152-91cc-77523e8165a4,37.7935578571,-122.489049714,2016-04-18 17:13:37.636644
UberSUV,360,UberSUV,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,37.7935578571,-122.489049714,2016-04-18 17:13:37.636644
uberWAV,1560,uberWAV,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,37.7935578571,-122.489049714,2016-04-18 17:13:37.636644
uberX,420,uberX,a1111c8c-c720-46c3-8534-2fcdd730040d,37.7984474286,-122.489049714,2016-04-18 17:13:38.455490
uberXL,480,uberXL,821415d8-3bd5-4e27-9604-194e4359a449,37.7984474286,-122.489049714,2016-04-18 17:13:38.455490
uberSELECT,600,uberSELECT,57c0ff4e-1493-4ef9-a4df-6b961525cf92,37.7984474286,-122.489049714,2016-04-18 17:13:38.455490
UberBLACK,420,UberBLACK,d4abaae7-f4d6-4152-91cc-77523e8165a4,37.7984474286,-122.489049714,2016-04-18 17:13:38.455490
UberSUV,420,UberSUV,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,37.7984474286,-122.489049714,2016-04-18 17:13:38.455490
uberWAV,1560,uberWAV,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,37.7984474286,-122.489049714,2016-04-18 17:13:38.455490
uberX,600,uberX,a1111c8c-c720-46c3-8534-2fcdd730040d,37.803337,-122.489049714,2016-04-18 17:13:39.173820
uberXL,1020,uberXL,821415d8-3bd5-4e27-9604-194e4359a449,37.803337,-122.489049714,2016-04-18 17:13:39.173820
uberSELECT,960,uberSELECT,57c0ff4e-1493-4ef9-a4df-6b961525cf92,37.803337,-122.489049714,2016-04-18 17:13:39.173820
UberBLACK,780,UberBLACK,d4abaae7-f4d6-4152-91cc-77523e8165a4,37.803337,-122.489049714,2016-04-18 17:13:39.173820
UberSUV,780,UberSUV,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,37.803337,-122.489049714,2016-04-18 17:13:39.173820
uberWAV,2220,uberWAV,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,37.803337,-122.489049714,2016-04-18 17:13:39.173820
uberX,300,uberX,a1111c8c-c720-46c3-8534-2fcdd730040d,37.734883,-122.479829071,2016-04-18 17:13:40.473624
uberXL,540,uberXL,821415d8-3bd5-4e27-9604-194e4359a449,37.734883,-122.479829071,2016-04-18 17:13:40.473624
uberSELECT,720,uberSELECT,57c0ff4e-1493-4ef9-a4df-6b961525cf92,37.734883,-122.479829071,2016-04-18 17:13:40.473624
UberBLACK,300,UberBLACK,d4abaae7-f4d6-4152-91cc-77523e8165a4,37.734883,-122.479829071,2016-04-18 17:13:40.473624
UberSUV,300,UberSUV,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,37.734883,-122.479829071,2016-04-18 17:13:40.473624
ASSIST,1140,ASSIST,ff5ed8fe-6585-4803-be13-3ca541235de3,37.734883,-122.479829071,2016-04-18 17:13:40.473624
uberWAV,1260,uberWAV,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,37.734883,-122.479829071,2016-04-18 17:13:40.473624
uberX,120,uberX,a1111c8c-c720-46c3-8534-2fcdd730040d,37.7397725714,-122.479829071,2016-04-18 17:13:41.274467
uberXL,420,uberXL,821415d8-3bd5-4e27-9604-194e4359a449,37.7397725714,-122.479829071,2016-04-18 17:13:41.274467
uberSELECT,840,uberSELECT,57c0ff4e-1493-4ef9-a4df-6b961525cf92,37.7397725714,-122.479829071,2016-04-18 17:13:41.274467
UberBLACK,360,UberBLACK,d4abaae7-f4d6-4152-91cc-77523e8165a4,37.7397725714,-122.479829071,2016-04-18 17:13:41.274467
UberSUV,360,UberSUV,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,37.7397725714,-122.479829071,2016-04-18 17:13:41.274467
uberWAV,1320,uberWAV,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,37.7397725714,-122.479829071,2016-04-18 17:13:41.274467
uberX,180,uberX,a1111c8c-c720-46c3-8534-2fcdd730040d,37.7446621429,-122.479829071,2016-04-18 17:13:42.125054
uberXL,360,uberXL,821415d8-3bd5-4e27-9604-194e4359a449,37.7446621429,-122.479829071,2016-04-18 17:13:42.125054
uberSELECT,780,uberSELECT,57c0ff4e-1493-4ef9-a4df-6b961525cf92,37.7446621429,-122.479829071,2016-04-18 17:13:42.125054
UberBLACK,300,UberBLACK,d4abaae7-f4d6-4152-91cc-77523e8165a4,37.7446621429,-122.479829071,2016-04-18 17:13:42.125054
UberSUV,300,UberSUV,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,37.7446621429,-122.479829071,2016-04-18 17:13:42.125054
uberWAV,1320,uberWAV,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,37.7446621429,-122.479829071,2016-04-18 17:13:42.125054
uberX,120,uberX,a1111c8c-c720-46c3-8534-2fcdd730040d,37.7495517143,-122.479829071,2016-04-18 17:13:42.953574
uberXL,300,uberXL,821415d8-3bd5-4e27-9604-194e4359a449,37.7495517143,-122.479829071,2016-04-18 17:13:42.953574
uberSELECT,660,uberSELECT,57c0ff4e-1493-4ef9-a4df-6b961525cf92,37.7495517143,-122.479829071,2016-04-18 17:13:42.953574
UberBLACK,240,UberBLACK,d4abaae7-f4d6-4152-91cc-77523e8165a4,37.7495517143,-122.479829071,2016-04-18 17:13:42.953574
UberSUV,240,UberSUV,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,37.7495517143,-122.479829071,2016-04-18 17:13:42.953574
uberWAV,1320,uberWAV,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,37.7495517143,-122.479829071,2016-04-18 17:13:42.953574
uberX,180,uberX,a1111c8c-c720-46c3-8534-2fcdd730040d,37.7544412857,-122.479829071,2016-04-18 17:13:44.135082
uberXL,360,uberXL,821415d8-3bd5-4e27-9604-194e4359a449,37.7544412857,-122.479829071,2016-04-18 17:13:44.135082
uberSELECT,600,uberSELECT,57c0ff4e-1493-4ef9-a4df-6b961525cf92,37.7544412857,-122.479829071,2016-04-18 17:13:44.135082
UberBLACK,240,UberBLACK,d4abaae7-f4d6-4152-91cc-77523e8165a4,37.7544412857,-122.479829071,2016-04-18 17:13:44.135082
UberSUV,240,UberSUV,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,37.7544412857,-122.479829071,2016-04-18 17:13:44.135082
uberWAV,1260,uberWAV,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,37.7544412857,-122.479829071,2016-04-18 17:13:44.135082
uberX,120,uberX,a1111c8c-c720-46c3-8534-2fcdd730040d,37.7593308571,-122.479829071,2016-04-18 17:13:44.938051
uberXL,360,uberXL,821415d8-3bd5-4e27-9604-194e4359a449,37.7593308571,-122.479829071,2016-04-18 17:13:44.938051
uberSELECT,540,uberSELECT,57c0ff4e-1493-4ef9-a4df-6b961525cf92,37.7593308571,-122.479829071,2016-04-18 17:13:44.938051
UberBLACK,240,UberBLACK,d4abaae7-f4d6-4152-91cc-77523e8165a4,37.7593308571,-122.479829071,2016-04-18 17:13:44.938051
UberSUV,240,UberSUV,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,37.7593308571,-122.479829071,2016-04-18 17:13:44.938051
uberWAV,1200,uberWAV,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,37.7593308571,-122.479829071,2016-04-18 17:13:44.938051
uberX,180,uberX,a1111c8c-c720-46c3-8534-2fcdd730040d,37.7642204286,-122.479829071,2016-04-18 17:13:45.890032
uberXL,420,uberXL,821415d8-3bd5-4e27-9604-194e4359a449,37.7642204286,-122.479829071,2016-04-18 17:13:45.890032
uberSELECT,480,uberSELECT,57c0ff4e-1493-4ef9-a4df-6b961525cf92,37.7642204286,-122.479829071,2016-04-18 17:13:45.890032
UberBLACK,240,UberBLACK,d4abaae7-f4d6-4152-91cc-77523e8165a4,37.7642204286,-122.479829071,2016-04-18 17:13:45.890032
UberSUV,240,UberSUV,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,37.7642204286,-122.479829071,2016-04-18 17:13:45.890032
uberWAV,1140,uberWAV,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,37.7642204286,-122.479829071,2016-04-18 17:13:45.890032
uberTAXI,360,uberTAXI,3ab64887-4842-4c8e-9780-ccecd3a0391d,37.7642204286,-122.479829071,2016-04-18 17:13:45.890032
uberX,240,uberX,a1111c8c-c720-46c3-8534-2fcdd730040d,37.76911,-122.479829071,2016-04-18 17:13:46.811305
uberXL,480,uberXL,821415d8-3bd5-4e27-9604-194e4359a449,37.76911,-122.479829071,2016-04-18 17:13:46.811305
uberSELECT,420,uberSELECT,57c0ff4e-1493-4ef9-a4df-6b961525cf92,37.76911,-122.479829071,2016-04-18 17:13:46.811305
UberBLACK,300,UberBLACK,d4abaae7-f4d6-4152-91cc-77523e8165a4,37.76911,-122.479829071,2016-04-18 17:13:46.811305
UberSUV,300,UberSUV,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,37.76911,-122.479829071,2016-04-18 17:13:46.811305
uberWAV,1140,uberWAV,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,37.76911,-122.479829071,2016-04-18 17:13:46.811305
uberTAXI,300,uberTAXI,3ab64887-4842-4c8e-9780-ccecd3a0391d,37.76911,-122.479829071,2016-04-18 17:13:46.811305
uberX,180,uberX,a1111c8c-c720-46c3-8534-2fcdd730040d,37.7739995714,-122.479829071,2016-04-18 17:13:47.697649
uberXL,480,uberXL,821415d8-3bd5-4e27-9604-194e4359a449,37.7739995714,-122.479829071,2016-04-18 17:13:47.697649
uberSELECT,360,uberSELECT,57c0ff4e-1493-4ef9-a4df-6b961525cf92,37.7739995714,-122.479829071,2016-04-18 17:13:47.697649
UberBLACK,180,UberBLACK,d4abaae7-f4d6-4152-91cc-77523e8165a4,37.7739995714,-122.479829071,2016-04-18 17:13:47.697649
UberSUV,180,UberSUV,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,37.7739995714,-122.479829071,2016-04-18 17:13:47.697649
uberWAV,1140,uberWAV,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,37.7739995714,-122.479829071,2016-04-18 17:13:47.697649
uberTAXI,360,uberTAXI,3ab64887-4842-4c8e-9780-ccecd3a0391d,37.7739995714,-122.479829071,2016-04-18 17:13:47.697649
uberX,180,uberX,a1111c8c-c720-46c3-8534-2fcdd730040d,37.7788891429,-122.479829071,2016-04-18 17:13:48.508026
uberXL,420,uberXL,821415d8-3bd5-4e27-9604-194e4359a449,37.7788891429,-122.479829071,2016-04-18 17:13:48.508026
uberSELECT,300,uberSELECT,57c0ff4e-1493-4ef9-a4df-6b961525cf92,37.7788891429,-122.479829071,2016-04-18 17:13:48.508026
UberBLACK,120,UberBLACK,d4abaae7-f4d6-4152-91cc-77523e8165a4,37.7788891429,-122.479829071,2016-04-18 17:13:48.508026
UberSUV,120,UberSUV,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,37.7788891429,-122.479829071,2016-04-18 17:13:48.508026
uberWAV,1200,uberWAV,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,37.7788891429,-122.479829071,2016-04-18 17:13:48.508026
uberTAXI,420,uberTAXI,3ab64887-4842-4c8e-9780-ccecd3a0391d,37.7788891429,-122.479829071,2016-04-18 17:13:48.508026
uberX,180,uberX,a1111c8c-c720-46c3-8534-2fcdd730040d,37.7837787143,-122.479829071,2016-04-18 17:13:49.441337
uberXL,420,uberXL,821415d8-3bd5-4e27-9604-194e4359a449,37.7837787143,-122.479829071,2016-04-18 17:13:49.441337
uberSELECT,300,uberSELECT,57c0ff4e-1493-4ef9-a4df-6b961525cf92,37.7837787143,-122.479829071,2016-04-18 17:13:49.441337
UberBLACK,240,UberBLACK,d4abaae7-f4d6-4152-91cc-77523e8165a4,37.7837787143,-122.479829071,2016-04-18 17:13:49.441337
UberSUV,240,UberSUV,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,37.7837787143,-122.479829071,2016-04-18 17:13:49.441337
uberWAV,1260,uberWAV,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,37.7837787143,-122.479829071,2016-04-18 17:13:49.441337
uberX,360,uberX,a1111c8c-c720-46c3-8534-2fcdd730040d,37.7886682857,-122.479829071,2016-04-18 17:13:50.273127
uberXL,360,uberXL,821415d8-3bd5-4e27-9604-194e4359a449,37.7886682857,-122.479829071,2016-04-18 17:13:50.273127
uberSELECT,480,uberSELECT,57c0ff4e-1493-4ef9-a4df-6b961525cf92,37.7886682857,-122.479829071,2016-04-18 17:13:50.273127
UberBLACK,300,UberBLACK,d4abaae7-f4d6-4152-91cc-77523e8165a4,37.7886682857,-122.479829071,2016-04-18 17:13:50.273127
UberSUV,300,UberSUV,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,37.7886682857,-122.479829071,2016-04-18 17:13:50.273127
uberWAV,1440,uberWAV,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,37.7886682857,-122.479829071,2016-04-18 17:13:50.273127
uberX,360,uberX,a1111c8c-c720-46c3-8534-2fcdd730040d,37.7935578571,-122.479829071,2016-04-18 17:13:51.445023
uberXL,300,uberXL,821415d8-3bd5-4e27-9604-194e4359a449,37.7935578571,-122.479829071,2016-04-18 17:13:51.445023
uberSELECT,480,uberSELECT,57c0ff4e-1493-4ef9-a4df-6b961525cf92,37.7935578571,-122.479829071,2016-04-18 17:13:51.445023
UberBLACK,300,UberBLACK,d4abaae7-f4d6-4152-91cc-77523e8165a4,37.7935578571,-122.479829071,2016-04-18 17:13:51.445023
UberSUV,300,UberSUV,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,37.7935578571,-122.479829071,2016-04-18 17:13:51.445023
uberWAV,1500,uberWAV,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,37.7935578571,-122.479829071,2016-04-18 17:13:51.445023
uberX,300,uberX,a1111c8c-c720-46c3-8534-2fcdd730040d,37.7984474286,-122.479829071,2016-04-18 17:13:52.258781
uberXL,420,uberXL,821415d8-3bd5-4e27-9604-194e4359a449,37.7984474286,-122.479829071,2016-04-18 17:13:52.258781
uberSELECT,420,uberSELECT,57c0ff4e-1493-4ef9-a4df-6b961525cf92,37.7984474286,-122.479829071,2016-04-18 17:13:52.258781
UberBLACK,360,UberBLACK,d4abaae7-f4d6-4152-91cc-77523e8165a4,37.7984474286,-122.479829071,2016-04-18 17:13:52.258781
UberSUV,360,UberSUV,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,37.7984474286,-122.479829071,2016-04-18 17:13:52.258781
uberWAV,1440,uberWAV,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,37.7984474286,-122.479829071,2016-04-18 17:13:52.258781
uberX,240,uberX,a1111c8c-c720-46c3-8534-2fcdd730040d,37.803337,-122.479829071,2016-04-18 17:13:53.054751
uberXL,480,uberXL,821415d8-3bd5-4e27-9604-194e4359a449,37.803337,-122.479829071,2016-04-18 17:13:53.054751
uberSELECT,420,uberSELECT,57c0ff4e-1493-4ef9-a4df-6b961525cf92,37.803337,-122.479829071,2016-04-18 17:13:53.054751
UberBLACK,360,UberBLACK,d4abaae7-f4d6-4152-91cc-77523e8165a4,37.803337,-122.479829071,2016-04-18 17:13:53.054751
UberSUV,360,UberSUV,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,37.803337,-122.479829071,2016-04-18 17:13:53.054751
uberWAV,1440,uberWAV,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,37.803337,-122.479829071,2016-04-18 17:13:53.054751
uberX,180,uberX,a1111c8c-c720-46c3-8534-2fcdd730040d,37.734883,-122.470608429,2016-04-18 17:13:54.067049
uberXL,420,uberXL,821415d8-3bd5-4e27-9604-194e4359a449,37.734883,-122.470608429,2016-04-18 17:13:54.067049
uberSELECT,600,uberSELECT,57c0ff4e-1493-4ef9-a4df-6b961525cf92,37.734883,-122.470608429,2016-04-18 17:13:54.067049
UberBLACK,300,UberBLACK,d4abaae7-f4d6-4152-91cc-77523e8165a4,37.734883,-122.470608429,2016-04-18 17:13:54.067049
UberSUV,300,UberSUV,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,37.734883,-122.470608429,2016-04-18 17:13:54.067049
ASSIST,1020,ASSIST,ff5ed8fe-6585-4803-be13-3ca541235de3,37.734883,-122.470608429,2016-04-18 17:13:54.067049
uberWAV,1020,uberWAV,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,37.734883,-122.470608429,2016-04-18 17:13:54.067049
uberX,240,uberX,a1111c8c-c720-46c3-8534-2fcdd730040d,37.7397725714,-122.470608429,2016-04-18 17:13:54.994123
uberXL,480,uberXL,821415d8-3bd5-4e27-9604-194e4359a449,37.7397725714,-122.470608429,2016-04-18 17:13:54.994123
uberSELECT,660,uberSELECT,57c0ff4e-1493-4ef9-a4df-6b961525cf92,37.7397725714,-122.470608429,2016-04-18 17:13:54.994123
UberBLACK,300,UberBLACK,d4abaae7-f4d6-4152-91cc-77523e8165a4,37.7397725714,-122.470608429,2016-04-18 17:13:54.994123
UberSUV,300,UberSUV,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,37.7397725714,-122.470608429,2016-04-18 17:13:54.994123
uberWAV,1140,uberWAV,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,37.7397725714,-122.470608429,2016-04-18 17:13:54.994123
uberX,120,uberX,a1111c8c-c720-46c3-8534-2fcdd730040d,37.7446621429,-122.470608429,2016-04-18 17:13:55.908388
uberXL,420,uberXL,821415d8-3bd5-4e27-9604-194e4359a449,37.7446621429,-122.470608429,2016-04-18 17:13:55.908388
uberSELECT,660,uberSELECT,57c0ff4e-1493-4ef9-a4df-6b961525cf92,37.7446621429,-122.470608429,2016-04-18 17:13:55.908388
UberBLACK,360,UberBLACK,d4abaae7-f4d6-4152-91cc-77523e8165a4,37.7446621429,-122.470608429,2016-04-18 17:13:55.908388
UberSUV,360,UberSUV,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,37.7446621429,-122.470608429,2016-04-18 17:13:55.908388
uberWAV,1200,uberWAV,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,37.7446621429,-122.470608429,2016-04-18 17:13:55.908388
uberX,120,uberX,a1111c8c-c720-46c3-8534-2fcdd730040d,37.7495517143,-122.470608429,2016-04-18 17:13:56.661167
uberXL,420,uberXL,821415d8-3bd5-4e27-9604-194e4359a449,37.7495517143,-122.470608429,2016-04-18 17:13:56.661167
uberSELECT,660,uberSELECT,57c0ff4e-1493-4ef9-a4df-6b961525cf92,37.7495517143,-122.470608429,2016-04-18 17:13:56.661167
UberBLACK,300,UberBLACK,d4abaae7-f4d6-4152-91cc-77523e8165a4,37.7495517143,-122.470608429,2016-04-18 17:13:56.661167
UberSUV,300,UberSUV,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,37.7495517143,-122.470608429,2016-04-18 17:13:56.661167
uberWAV,1260,uberWAV,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,37.7495517143,-122.470608429,2016-04-18 17:13:56.661167
uberX,240,uberX,a1111c8c-c720-46c3-8534-2fcdd730040d,37.7544412857,-122.470608429,2016-04-18 17:13:57.554235
uberXL,420,uberXL,821415d8-3bd5-4e27-9604-194e4359a449,37.7544412857,-122.470608429,2016-04-18 17:13:57.554235
uberSELECT,600,uberSELECT,57c0ff4e-1493-4ef9-a4df-6b961525cf92,37.7544412857,-122.470608429,2016-04-18 17:13:57.554235
UberBLACK,240,UberBLACK,d4abaae7-f4d6-4152-91cc-77523e8165a4,37.7544412857,-122.470608429,2016-04-18 17:13:57.554235
UberSUV,240,UberSUV,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,37.7544412857,-122.470608429,2016-04-18 17:13:57.554235
uberWAV,1200,uberWAV,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,37.7544412857,-122.470608429,2016-04-18 17:13:57.554235
uberX,240,uberX,a1111c8c-c720-46c3-8534-2fcdd730040d,37.7593308571,-122.470608429,2016-04-18 17:13:58.426907
uberXL,480,uberXL,821415d8-3bd5-4e27-9604-194e4359a449,37.7593308571,-122.470608429,2016-04-18 17:13:58.426907
uberSELECT,540,uberSELECT,57c0ff4e-1493-4ef9-a4df-6b961525cf92,37.7593308571,-122.470608429,2016-04-18 17:13:58.426907
UberBLACK,240,UberBLACK,d4abaae7-f4d6-4152-91cc-77523e8165a4,37.7593308571,-122.470608429,2016-04-18 17:13:58.426907
UberSUV,240,UberSUV,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,37.7593308571,-122.470608429,2016-04-18 17:13:58.426907
uberWAV,1080,uberWAV,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,37.7593308571,-122.470608429,2016-04-18 17:13:58.426907
uberTAXI,480,uberTAXI,3ab64887-4842-4c8e-9780-ccecd3a0391d,37.7593308571,-122.470608429,2016-04-18 17:13:58.426907
uberX,180,uberX,a1111c8c-c720-46c3-8534-2fcdd730040d,37.7642204286,-122.470608429,2016-04-18 17:13:59.243720
uberXL,540,uberXL,821415d8-3bd5-4e27-9604-194e4359a449,37.7642204286,-122.470608429,2016-04-18 17:13:59.243720
uberSELECT,480,uberSELECT,57c0ff4e-1493-4ef9-a4df-6b961525cf92,37.7642204286,-122.470608429,2016-04-18 17:13:59.243720
UberBLACK,120,UberBLACK,d4abaae7-f4d6-4152-91cc-77523e8165a4,37.7642204286,-122.470608429,2016-04-18 17:13:59.243720
UberSUV,120,UberSUV,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,37.7642204286,-122.470608429,2016-04-18 17:13:59.243720
uberWAV,1020,uberWAV,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,37.7642204286,-122.470608429,2016-04-18 17:13:59.243720
uberTAXI,360,uberTAXI,3ab64887-4842-4c8e-9780-ccecd3a0391d,37.7642204286,-122.470608429,2016-04-18 17:13:59.243720
uberX,180,uberX,a1111c8c-c720-46c3-8534-2fcdd730040d,37.76911,-122.470608429,2016-04-18 17:14:00.111902
uberXL,540,uberXL,821415d8-3bd5-4e27-9604-194e4359a449,37.76911,-122.470608429,2016-04-18 17:14:00.111902
uberSELECT,420,uberSELECT,57c0ff4e-1493-4ef9-a4df-6b961525cf92,37.76911,-122.470608429,2016-04-18 17:14:00.111902
UberBLACK,240,UberBLACK,d4abaae7-f4d6-4152-91cc-77523e8165a4,37.76911,-122.470608429,2016-04-18 17:14:00.111902
UberSUV,240,UberSUV,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,37.76911,-122.470608429,2016-04-18 17:14:00.111902
uberWAV,1020,uberWAV,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,37.76911,-122.470608429,2016-04-18 17:14:00.111902
uberTAXI,240,uberTAXI,3ab64887-4842-4c8e-9780-ccecd3a0391d,37.76911,-122.470608429,2016-04-18 17:14:00.111902
uberX,180,uberX,a1111c8c-c720-46c3-8534-2fcdd730040d,37.7739995714,-122.470608429,2016-04-18 17:14:00.927546
uberXL,600,uberXL,821415d8-3bd5-4e27-9604-194e4359a449,37.7739995714,-122.470608429,2016-04-18 17:14:00.927546
uberSELECT,300,uberSELECT,57c0ff4e-1493-4ef9-a4df-6b961525cf92,37.7739995714,-122.470608429,2016-04-18 17:14:00.927546
UberBLACK,300,UberBLACK,d4abaae7-f4d6-4152-91cc-77523e8165a4,37.7739995714,-122.470608429,2016-04-18 17:14:00.927546
UberSUV,300,UberSUV,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,37.7739995714,-122.470608429,2016-04-18 17:14:00.927546
uberWAV,1020,uberWAV,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,37.7739995714,-122.470608429,2016-04-18 17:14:00.927546
uberTAXI,240,uberTAXI,3ab64887-4842-4c8e-9780-ccecd3a0391d,37.7739995714,-122.470608429,2016-04-18 17:14:00.927546
uberX,180,uberX,a1111c8c-c720-46c3-8534-2fcdd730040d,37.7788891429,-122.470608429,2016-04-18 17:14:01.727299
uberXL,540,uberXL,821415d8-3bd5-4e27-9604-194e4359a449,37.7788891429,-122.470608429,2016-04-18 17:14:01.727299
uberSELECT,240,uberSELECT,57c0ff4e-1493-4ef9-a4df-6b961525cf92,37.7788891429,-122.470608429,2016-04-18 17:14:01.727299
UberBLACK,300,UberBLACK,d4abaae7-f4d6-4152-91cc-77523e8165a4,37.7788891429,-122.470608429,2016-04-18 17:14:01.727299
UberSUV,300,UberSUV,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,37.7788891429,-122.470608429,2016-04-18 17:14:01.727299
uberWAV,1080,uberWAV,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,37.7788891429,-122.470608429,2016-04-18 17:14:01.727299
uberTAXI,300,uberTAXI,3ab64887-4842-4c8e-9780-ccecd3a0391d,37.7788891429,-122.470608429,2016-04-18 17:14:01.727299
uberX,180,uberX,a1111c8c-c720-46c3-8534-2fcdd730040d,37.7837787143,-122.470608429,2016-04-18 17:14:02.600982
uberXL,480,uberXL,821415d8-3bd5-4e27-9604-194e4359a449,37.7837787143,-122.470608429,2016-04-18 17:14:02.600982
uberSELECT,300,uberSELECT,57c0ff4e-1493-4ef9-a4df-6b961525cf92,37.7837787143,-122.470608429,2016-04-18 17:14:02.600982
UberBLACK,360,UberBLACK,d4abaae7-f4d6-4152-91cc-77523e8165a4,37.7837787143,-122.470608429,2016-04-18 17:14:02.600982
UberSUV,360,UberSUV,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,37.7837787143,-122.470608429,2016-04-18 17:14:02.600982
uberWAV,1200,uberWAV,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,37.7837787143,-122.470608429,2016-04-18 17:14:02.600982
uberTAXI,420,uberTAXI,3ab64887-4842-4c8e-9780-ccecd3a0391d,37.7837787143,-122.470608429,2016-04-18 17:14:02.600982
uberX,180,uberX,a1111c8c-c720-46c3-8534-2fcdd730040d,37.7886682857,-122.470608429,2016-04-18 17:14:03.628989
uberXL,480,uberXL,821415d8-3bd5-4e27-9604-194e4359a449,37.7886682857,-122.470608429,2016-04-18 17:14:03.628989
uberSELECT,300,uberSELECT,57c0ff4e-1493-4ef9-a4df-6b961525cf92,37.7886682857,-122.470608429,2016-04-18 17:14:03.628989
UberBLACK,360,UberBLACK,d4abaae7-f4d6-4152-91cc-77523e8165a4,37.7886682857,-122.470608429,2016-04-18 17:14:03.628989
UberSUV,360,UberSUV,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,37.7886682857,-122.470608429,2016-04-18 17:14:03.628989
uberWAV,1260,uberWAV,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,37.7886682857,-122.470608429,2016-04-18 17:14:03.628989
uberX,360,uberX,a1111c8c-c720-46c3-8534-2fcdd730040d,37.7935578571,-122.470608429,2016-04-18 17:14:04.501703
uberXL,480,uberXL,821415d8-3bd5-4e27-9604-194e4359a449,37.7935578571,-122.470608429,2016-04-18 17:14:04.501703
uberSELECT,360,uberSELECT,57c0ff4e-1493-4ef9-a4df-6b961525cf92,37.7935578571,-122.470608429,2016-04-18 17:14:04.501703
